index_code,date,open,close,low,high,volume,money,change,label
300,2012/3/14,2694.48,2605.11,2595.34,2705.75,108426540,1.17E+11,-2.8332,2585.55
300,2012/3/15,2602.66,2585.55,2575.44,2618.25,72565960,77042766482,-0.7508,2623.52
300,2012/3/16,2591.8,2623.52,2577.25,2624.32,58091259,67451822278,1.4685,2630.01
300,2012/3/19,2617.66,2630.01,2598.63,2631.04,57646625,68803937996,0.2474,2584.45
300,2012/3/20,2622.66,2584.45,2584.02,2622.66,58114065,64263817216,-1.7323,2587.79
300,2012/3/21,2597.38,2587.79,2569.07,2613.27,58002544,66674920148,0.1292,2583.75
300,2012/3/22,2586.94,2583.75,2570.45,2599.24,44926777,50115505934,-0.1561,2552.94
300,2012/3/23,2575.33,2552.94,2544.52,2578.82,43329256,47812442986,-1.1925,2555.44
300,2012/3/26,2551.43,2555.44,2540.7,2562.93,31816211,36356133943,0.0979,2547.14
300,2012/3/27,2565.55,2547.14,2544.37,2571.9,35944604,47394454857,-0.3248,2474.9
300,2012/3/28,2538.46,2474.9,2471.03,2540.42,50005790,54993640999,-2.8361,2443.12
300,2012/3/29,2463.69,2443.12,2429.73,2476.48,46131304,48651595893,-1.2841,2454.9
300,2012/3/30,2447.94,2454.9,2438.49,2461.98,37027086,39139734882,0.4822,2512.83
300,2012/4/5,2449.21,2512.83,2441.27,2517.39,54331687,58049690964,2.3598,2519.83
300,2012/4/6,2509.45,2519.83,2502.7,2525.53,42368576,47207795088,0.2786,2495.15
300,2012/4/9,2510.53,2495.15,2491.59,2518.38,35370986,38180751755,-0.9794,2519.79
300,2012/4/10,2490.28,2519.79,2459.35,2519.81,41335905,44064833898,0.9875,2520.04
300,2012/4/11,2494.52,2520.04,2489.32,2541.13,42510310,43627983913,0.0099,2570.44
300,2012/4/12,2522.83,2570.44,2516.57,2570.84,56488409,59536950778,2,2580.45
300,2012/4/13,2575.05,2580.45,2570.03,2593.79,53092643,61892977442,0.3894,2574.04
300,2012/4/16,2564.23,2574.04,2559.78,2586.2,40839700,42650756402,-0.2484,2541.88
300,2012/4/17,2572.36,2541.88,2541.53,2578.76,37815467,38328417080,-1.2494,2599.91
300,2012/4/18,2550.91,2599.91,2546,2602.11,58688408,59361005883,2.283,2596.06
300,2012/4/19,2598.33,2596.06,2585.3,2606.86,46448109,55512931549,-0.1481,2626.84
300,2012/4/20,2591.51,2626.84,2589.35,2627.38,61446379,63829908072,1.1856,2606.04
300,2012/4/23,2624.75,2606.04,2599.11,2632.09,58664938,62073949557,-0.7918,2604.87
300,2012/4/24,2594.8,2604.87,2559.46,2640.29,71139558,73150514001,-0.0449,2625.99
300,2012/4/25,2598.23,2625.99,2593.33,2631.44,62468053,63529458933,0.8108,2631.49
300,2012/4/26,2632.72,2631.49,2617.09,2643.77,58965667,64377486667,0.2094,2626.16
300,2012/4/27,2630.55,2626.16,2623.6,2637.92,48233586,53345515969,-0.2025,2683.49
300,2012/5/2,2660.67,2683.49,2643.53,2697.95,80148654,92366091966,2.183,2691.52
300,2012/5/3,2679.52,2691.52,2675.81,2693.88,59361090,72337336415,0.2992,2715.88
300,2012/5/4,2689.62,2715.88,2677.14,2716.03,63218086,73699551125,0.9051,2717.78
300,2012/5/7,2699.45,2717.78,2694.32,2717.78,68547314,82715668565,0.07,2709.12
300,2012/5/8,2717.41,2709.12,2683.56,2717.82,63110840,73744497984,-0.3186,2657.51
300,2012/5/9,2685.19,2657.51,2655.32,2685.19,58400283,69482578578,-1.9051,2657.21
300,2012/5/10,2657.87,2657.21,2649.38,2667.68,46962576,54056953614,-0.0113,2636.92
300,2012/5/11,2652.31,2636.92,2636.52,2666.57,41006143,49392898299,-0.7636,2615.53
300,2012/5/14,2653.81,2615.53,2613.35,2656.28,52082484,60331294491,-0.8112,2617.37
300,2012/5/15,2597.64,2617.37,2591.6,2618.18,45767271,51374761939,0.0704,2574.65
300,2012/5/16,2610.16,2574.65,2574.08,2612.62,43280274,47863536278,-1.6322,2613.94
300,2012/5/17,2577.96,2613.94,2571.2,2619.59,43728389,49203910040,1.526,2573.98
300,2012/5/18,2595.55,2573.98,2567.3,2603.19,43422124,46907511775,-1.5287,2587.23
300,2012/5/21,2572.37,2587.23,2563.97,2604.22,38602090,44300405781,0.5148,2627.52
300,2012/5/22,2598.17,2627.52,2597.6,2627.6,42773529,49392413014,1.5573,2616.87
300,2012/5/23,2621.79,2616.87,2598.29,2635.78,43719531,52563403310,-0.4053,2595.26
300,2012/5/24,2613.09,2595.26,2588.21,2630.41,42844066,50064439874,-0.8258,2573.1
300,2012/5/25,2595.26,2573.1,2565.65,2602.17,39273004,41420081778,-0.8539,2614.69
300,2012/5/28,2562.6,2614.69,2545.34,2614.85,56339275,58412343035,1.6163,2650.85
300,2012/5/29,2615.15,2650.85,2612.56,2658.25,72135637,78681504585,1.383,2642.26
300,2012/5/30,2646.37,2642.26,2636.52,2655.16,51855436,56976275428,-0.3241,2632.04
300,2012/5/31,2623.16,2632.04,2617.23,2645.59,44107469,49875041384,-0.3868,2633
300,2012/6/1,2633.6,2633,2623.29,2653.86,44191056,53843404285,0.0365,2559.03
300,2012/6/4,2598.73,2559.03,2558.92,2608.32,52478502,60615569451,-2.8093,2558.84
300,2012/6/5,2565.19,2558.84,2548.76,2573.89,37779910,43553303591,-0.0074,2557.4
300,2012/6/6,2564.23,2557.4,2547.33,2573.74,33857694,41316908581,-0.0563,2542.18
300,2012/6/7,2579.43,2542.18,2536.26,2584.04,34841186,42053000073,-0.5951,2524.33
300,2012/6/8,2558.84,2524.33,2520.41,2559.13,43856426,47638005888,-0.7021,2558.26
300,2012/6/11,2529.6,2558.26,2523.77,2565.43,40098260,43449657466,1.3441,2540.18
300,2012/6/12,2543.76,2540.18,2529.95,2553.92,37936676,40259911520,-0.7067,2580.64
300,2012/6/13,2546.79,2580.64,2539.63,2581.11,45014568,51291269477,1.5928,2560.42
300,2012/6/14,2573.33,2560.42,2558.56,2584.71,40247934,46331822555,-0.7835,2568.05
300,2012/6/15,2565.19,2568.05,2538.57,2580.17,42786078,48868302897,0.298,2581.21
300,2012/6/18,2576.63,2581.21,2572.99,2593.22,35693628,40852450181,0.5124,2558.62
300,2012/6/19,2577.36,2558.62,2556.1,2577.36,32700553,37020041266,-0.8752,2552.61
300,2012/6/20,2563.64,2552.61,2549.44,2570.66,29850639,33573669769,-0.2349,2512.19
300,2012/6/21,2547.05,2512.19,2502.42,2547.05,35396732,38607959039,-1.5835,2456.52
300,2012/6/25,2501.16,2456.52,2455.01,2501.16,40106735,42503507171,-2.216,2454.92
300,2012/6/26,2442.56,2454.92,2434.64,2465.12,31734008,33896511717,-0.0651,2447.2
300,2012/6/27,2452.67,2447.2,2444.34,2470.76,30007553,31437597414,-0.3145,2425.73
300,2012/6/28,2451.66,2425.73,2425.24,2459.19,30543113,34418793210,-0.8773,2461.61
300,2012/6/29,2418.86,2461.61,2417.49,2462.81,37994941,40976538386,1.4791,2465.24
300,2012/7/2,2473.54,2465.24,2452.99,2473.97,40510078,45651476527,0.1475,2468.72
300,2012/7/3,2464.85,2468.72,2457.45,2490.55,38693354,45004653879,0.1412,2464.92
300,2012/7/4,2474.53,2464.92,2456,2481.34,34452142,37837659888,-0.1539,2430.37
300,2012/7/5,2450.3,2430.37,2420,2450.3,34726145,35946204421,-1.4017,2472.61
300,2012/7/6,2435.06,2472.61,2420.36,2477.23,49610605,56601778899,1.738,2416.04
300,2012/7/9,2455.89,2416.04,2414.95,2470.21,49223302,54601732513,-2.2879,2406.71
300,2012/7/10,2411,2406.71,2402.37,2426.53,35549984,38539025245,-0.3862,2425.57
300,2012/7/11,2402.18,2425.57,2402.15,2427.79,37624312,39851892244,0.7836,2449.18
300,2012/7/12,2420.04,2449.18,2404.58,2460.56,56717691,65137536868,0.9734,2450.63
300,2012/7/13,2441.01,2450.63,2438.98,2467.99,36725256,42013581196,0.0592,2399.73
300,2012/7/16,2452.59,2399.73,2399.61,2452.59,42771870,45844882072,-2.077,2414.2
300,2012/7/17,2391.9,2414.2,2391.28,2421.93,33424329,38285441648,0.603,2414.33
300,2012/7/18,2412.06,2414.33,2373.65,2420.78,41751788,44325492550,0.0054,2424.32
300,2012/7/19,2407.44,2424.32,2401.29,2444.06,46949052,47704038961,0.4138,2398.46
300,2012/7/20,2415.71,2398.46,2392.18,2423.8,37619754,36683623955,-1.0667,2365.43
300,2012/7/23,2379.89,2365.43,2357.51,2379.89,32390369,33178928582,-1.3771,2375.99
300,2012/7/24,2353.22,2375.99,2352.8,2392.35,30310079,31149105846,0.4464,2360.08
300,2012/7/25,2368.38,2360.08,2357.47,2381.04,24896501,25730598144,-0.6696,2347.49
300,2012/7/26,2360.13,2347.49,2344.7,2374.87,31314094,31326395007,-0.5335,2349.11
300,2012/7/27,2353.94,2349.11,2341.29,2364.98,31090525,33048182067,0.069,2335.79
300,2012/7/30,2350.78,2335.79,2334,2367.03,30484851,29907972257,-0.567,2332.92
300,2012/7/31,2336.88,2332.92,2329.5,2350.07,32099723,31196332451,-0.1229,2358.65
300,2012/8/1,2332.13,2358.65,2331.95,2371.12,31420848,31277764382,1.1029,2334.88
300,2012/8/2,2354.07,2334.88,2325.61,2358.56,31516159,29751166648,-1.0078,2353.74
300,2012/8/3,2340.25,2353.74,2329.93,2354.16,29769785,31106947335,0.8078,2385.61
300,2012/8/6,2350.12,2385.61,2348.12,2388.36,41820665,43686686303,1.354,2388.87
300,2012/8/7,2383.26,2388.87,2379.45,2390.78,38285489,40403711505,0.1367,2389.79
300,2012/8/8,2390.96,2389.79,2382.82,2405.18,37810451,41340862162,0.0385,2411.7
300,2012/8/9,2388.43,2411.7,2378.85,2412.14,35658951,43256096919,0.9168,2399.75
300,2012/8/10,2409.94,2399.75,2395.91,2413.42,34702995,40699222527,-0.4955,2351.93
300,2012/8/13,2394.5,2351.93,2350.81,2394.5,44783546,46249676189,-1.9927,2357.02
300,2012/8/14,2352.66,2357.02,2324.91,2357.85,39850066,42404687531,0.2164,2331.61
300,2012/8/15,2350.02,2331.61,2330.15,2350.02,30580176,30332554840,-1.0781,2319.67
300,2012/8/16,2327.91,2319.67,2317.06,2335.4,25902905,27076003542,-0.5121,2313.48
300,2012/8/17,2318.43,2313.48,2295.16,2322.89,26065717,28629966797,-0.2668,2301.79
300,2012/8/20,2294.9,2301.79,2279.95,2307.41,27402033,27174816852,-0.5053,2313.7
300,2012/8/21,2301.93,2313.7,2296.55,2327.38,34895100,34757869338,0.5174,2295.59
300,2012/8/22,2315.14,2295.59,2285.75,2317.37,31708412,31547519179,-0.7827,2302.2
300,2012/8/23,2298.18,2302.2,2285.37,2311.65,31335342,33789603948,0.2879,2275.68
300,2012/8/24,2295.68,2275.68,2274.57,2299.3,31869591,32986336544,-1.1519,2228.2
300,2012/8/27,2268.49,2228.2,2228.15,2268.49,37386191,35384156112,-2.0864,2238.41
300,2012/8/28,2226.9,2238.41,2222,2250.6,33773615,30331076332,0.4582,2214.81
300,2012/8/29,2230.2,2214.81,2214.43,2240.11,29010648,27396186648,-1.0543,2211.37
300,2012/8/30,2204.51,2211.37,2188.72,2223.2,35491310,33867206144,-0.1553,2204.87
300,2012/8/31,2205.57,2204.87,2203.12,2218.87,25964986,23340891008,-0.2939,2228.37
300,2012/9/3,2201.12,2228.37,2197.71,2236.56,38548592,35299176733,1.0658,2204.41
300,2012/9/4,2231.72,2204.41,2199.51,2234.88,34852688,33220203922,-1.0752,2199.88
300,2012/9/5,2199.74,2199.88,2186.96,2209.54,34751824,30445168179,-0.2055,2217.82
300,2012/9/6,2204.44,2217.82,2199.86,2218.68,31695884,26873315868,0.8155,2317.18
300,2012/9/7,2233.91,2317.18,2233.91,2341.52,94529764,84302249171,4.4801,2326.67
300,2012/9/10,2320.56,2326.67,2313.57,2334.5,65330554,63252038538,0.4095,2311.89
300,2012/9/11,2316.53,2311.89,2294.82,2316.53,46260719,43389766043,-0.6352,2320.07
300,2012/9/12,2325.93,2320.07,2298.3,2337.2,49622518,46485174475,0.3538,2298.46
300,2012/9/13,2316.68,2298.46,2298.37,2325.53,42049849,38023998305,-0.9314,2315.54
300,2012/9/14,2324.01,2315.54,2298.83,2332.42,61571814,55438612876,0.7431,2258.71
300,2012/9/17,2312.05,2258.71,2258.18,2314.99,48984734,43753169666,-2.4543,2235.24
300,2012/9/18,2249.43,2235.24,2228.04,2253.14,33228696,30171497189,-1.0391,2246.24
300,2012/9/19,2237.22,2246.24,2229.49,2249.24,34349706,32607010935,0.4921,2195.95
300,2012/9/20,2236.19,2195.95,2194.22,2236.19,42545779,38385856464,-2.2389,2199.06
300,2012/9/21,2190.33,2199.06,2186.53,2217.47,38120593,34043368088,0.1416,2215.52
300,2012/9/24,2183.97,2215.52,2172.88,2225.8,37501686,33608761246,0.7485,2210.15
300,2012/9/25,2209.98,2210.15,2202.38,2225.33,27877019,26677064455,-0.2424,2184.89
300,2012/9/26,2208.91,2184.89,2181.08,2216.82,27454626,24918916453,-1.1429,2251.72
300,2012/9/27,2186,2251.72,2185.77,2266.3,53016900,48210577766,3.0587,2293.11
300,2012/9/28,2235.06,2293.11,2234.32,2297.03,57875825,54431465854,1.8382,2270.05
300,2012/10/8,2291.96,2270.05,2258.11,2305.18,35534424,33915840250,-1.0056,2320.16
300,2012/10/9,2281.75,2320.16,2281.75,2327.73,52548887,48330196363,2.2074,2324.12
300,2012/10/10,2314.59,2324.12,2304.61,2325.75,42686238,37873996221,0.1707,2302.53
300,2012/10/11,2315.9,2302.53,2300.93,2321.35,41300655,36172963459,-0.929,2304.53
300,2012/10/12,2311.28,2304.53,2287.01,2332.15,36874145,33205903773,0.0869,2294.86
300,2012/10/15,2306.01,2294.86,2278.46,2307.88,28651746,28569021615,-0.4196,2298.16
300,2012/10/16,2293.24,2298.16,2287.59,2315.45,32059679,32705140504,0.1438,2300.8
300,2012/10/17,2307.36,2300.8,2280.82,2312.17,33349409,31270899032,0.1149,2336.08
300,2012/10/18,2307.49,2336.08,2305.88,2341.12,50615100,45050292530,1.5334,2332.47
300,2012/10/19,2335.1,2332.47,2328.73,2342.53,35927732,33173031578,-0.1545,2341.59
300,2012/10/22,2320.47,2341.59,2315.9,2347.9,34368286,32815273277,0.391,2312.08
300,2012/10/23,2340.89,2312.08,2309.25,2344.04,37221272,33716876575,-1.2603,2307.78
300,2012/10/24,2303.4,2307.78,2302.17,2321.43,37542445,30392377974,-0.186,2291.24
300,2012/10/25,2306.73,2291.24,2288.6,2322.92,44351531,33183528714,-0.7167,2247.91
300,2012/10/26,2291.31,2247.91,2237.06,2293.18,40900519,34530067051,-1.8911,2235.85
300,2012/10/29,2241.8,2235.85,2227.65,2248.14,27581325,25328650697,-0.5365,2239.88
300,2012/10/30,2236.32,2239.88,2231.78,2257.95,34083125,29516628523,0.1802,2254.82
300,2012/10/31,2241.43,2254.82,2233.68,2256.09,37169795,30634360248,0.667,2297.88
300,2012/11/1,2256.61,2297.88,2256.41,2305.63,50761729,45602138249,1.9097,2306.77
300,2012/11/2,2297.9,2306.77,2284.72,2309.67,39833288,34893875754,0.3869,2301.88
300,2012/11/5,2302.74,2301.88,2290.14,2318.23,39510372,33663152794,-0.212,2292.21
300,2012/11/6,2301.98,2292.21,2260.51,2304.05,39280627,34473381993,-0.4201,2287.5
300,2012/11/7,2288.76,2287.5,2277.02,2300.89,33067403,30278449435,-0.2055,2245.41
300,2012/11/8,2269.58,2245.41,2245.4,2275.4,35426475,30411864845,-1.84,2240.92
300,2012/11/9,2241.76,2240.92,2235.23,2252.2,30506968,24374277793,-0.2,2251.85
300,2012/11/12,2242.96,2251.85,2232.74,2254.7,34721685,29040821378,0.4878,2212.44
300,2012/11/13,2250.84,2212.44,2208.72,2250.84,34083704,28818451577,-1.7501,2223.11
300,2012/11/14,2213.09,2223.11,2206,2225.12,26758790,23592323468,0.4823,2193.62
300,2012/11/15,2210.75,2193.62,2193.52,2220.99,28319151,23778694920,-1.3265,2177.24
300,2012/11/16,2189.51,2177.24,2162.98,2191.61,30247786,26118247405,-0.7467,2174.99
300,2012/11/19,2175.18,2174.99,2149.54,2176.49,26978666,26737221714,-0.1033,2164.88
300,2012/11/20,2180.21,2164.88,2163.53,2184.33,23948916,22999196160,-0.4648,2194.9
300,2012/11/21,2165.41,2194.9,2151.38,2195.46,30508482,27121949931,1.3867,2177.55
300,2012/11/22,2181.18,2177.55,2169.66,2185.58,22912351,21536153037,-0.7905,2192.68
300,2012/11/23,2184.41,2192.68,2179.73,2202.47,28667493,26307630050,0.6948,2175.6
300,2012/11/26,2187.24,2175.6,2172.1,2191.36,24742696,22231498412,-0.7789,2150.64
300,2012/11/27,2168.59,2150.64,2150.22,2173.46,31946746,26149735216,-1.1473,2129.16
300,2012/11/28,2142.5,2129.16,2126.03,2144.8,30009339,24423321714,-0.9988,2115.68
300,2012/11/29,2128.8,2115.68,2114.48,2140.88,29670625,24016256021,-0.6331,2139.66
300,2012/11/30,2114.24,2139.66,2109.96,2142.86,36406911,28552066162,1.1334,2108.85
300,2012/12/3,2136.7,2108.85,2108.15,2152.61,40186762,34173653616,-1.4399,2131.47
300,2012/12/4,2104.93,2131.47,2102.14,2135.66,36225915,31732336903,1.0726,2207.88
300,2012/12/5,2128.39,2207.88,2126.79,2219.09,82487103,69109050480,3.5848,2203.6
300,2012/12/6,2205.6,2203.6,2191.23,2216.98,48574689,42758570153,-0.1938,2246.76
300,2012/12/7,2203.89,2246.76,2198.11,2250.53,76169748,64996499283,1.9586,2271.05
300,2012/12/10,2254.92,2271.05,2250.44,2276.28,73375475,61399772028,1.0811,2258.5
300,2012/12/11,2263.21,2258.5,2254.3,2274.99,51468703,45087981874,-0.5526,2267.77
300,2012/12/12,2257.73,2267.77,2247.95,2273.21,45006454,39182538242,0.4105,2242.64
300,2012/12/13,2260.6,2242.64,2242.56,2266.72,41942100,36665684856,-1.1081,2355.86
300,2012/12/14,2245.64,2355.86,2245.64,2357.11,110892562,93934741143,5.0485,2366.7
300,2012/12/17,2359.2,2366.7,2358.66,2380,94088195,85000820332,0.4601,2368.12
300,2012/12/18,2361.09,2368.12,2347.08,2398.63,85784849,78802837302,0.06,2371.11
300,2012/12/19,2362.8,2371.11,2358.03,2387.14,63292530,61140748228,0.1263,2384.82
300,2012/12/20,2361.32,2384.82,2346.55,2391.92,65655462,63028692015,0.5782,2372
300,2012/12/21,2386.38,2372,2365.03,2414.22,68714158,66887708129,-0.5376,2381.22
300,2012/12/24,2368.01,2381.22,2367.04,2396.73,53087004,54121541302,0.3887,2448.4
300,2012/12/25,2373.88,2448.4,2365.41,2459.3,95502350,89877770350,2.8212,2457.62
300,2012/12/26,2445.99,2457.62,2441.64,2458.01,71591828,68406242066,0.3766,2444.59
300,2012/12/27,2464.78,2444.59,2443.68,2479.79,73255067,69327603833,-0.5302,2480.05
300,2012/12/28,2448.08,2480.05,2444.38,2481.59,67166321,66053288179,1.4505,2522.95
300,2012/12/31,2485.56,2522.95,2485.56,2522.95,82002293,81149079560,1.7298,2524.41
300,2013/1/4,2551.81,2524.41,2498.89,2558.53,97988182,95579245007,0.0579,2535.99
300,2013/1/7,2518.05,2535.99,2511.6,2545.97,75167993,73167512509,0.4587,2525.33
300,2013/1/8,2534.65,2525.33,2502.49,2540.51,71837100,76498061772,-0.4203,2526.13
300,2013/1/9,2518.1,2526.13,2504.3,2534.24,70231170,74233596955,0.0317,2530.57
300,2013/1/10,2525.59,2530.57,2513.73,2553.35,71085862,71159045499,0.1758,2483.23
300,2013/1/11,2533.5,2483.23,2473.7,2539.79,74239176,72775921987,-1.8707,2577.73
300,2013/1/14,2474.18,2577.73,2474,2583.62,93554091,96853471373,3.8055,2595.86
300,2013/1/15,2579.13,2595.86,2576.92,2605.41,98620805,1.01E+11,0.7033,2577.09
300,2013/1/16,2591.36,2577.09,2540.52,2600.09,93536084,95564995007,-0.7231,2552.76
300,2013/1/17,2570.71,2552.76,2539.67,2575.06,69915239,71716118533,-0.9441,2595.44
300,2013/1/18,2568.69,2595.44,2553.45,2607.45,77940303,77435163470,1.6719,2610.9
300,2013/1/21,2605.65,2610.9,2582.65,2611.2,84133742,85357442058,0.5957,2596.9
300,2013/1/22,2610.39,2596.9,2578.18,2620.02,105766275,1.02E+11,-0.5362,2607.46
300,2013/1/23,2588.2,2607.46,2576.36,2611.41,75739444,72758926411,0.4066,2582.75
300,2013/1/24,2606.43,2582.75,2564.21,2663.4,111277172,1.10E+11,-0.9477,2571.67
300,2013/1/25,2580.88,2571.67,2567.11,2591.51,58487359,60689373994,-0.429,2651.86
300,2013/1/28,2577.27,2651.86,2577.27,2651.97,91274790,98173275704,3.1182,2675.87
300,2013/1/29,2655.38,2675.87,2646.15,2685.53,101040229,1.09E+11,0.9054,2688.71
300,2013/1/30,2678.43,2688.71,2662.06,2689.68,99874990,1.01E+11,0.4798,2686.88
300,2013/1/31,2690.95,2686.88,2671.33,2696.88,96740101,94476820552,-0.0681,2743.32
300,2013/2/1,2677.19,2743.32,2671.27,2744.32,103879515,1.11E+11,2.1006,2748.03
300,2013/2/4,2753.69,2748.03,2731.08,2768.5,127939179,1.36E+11,0.1717,2771.68
300,2013/2/5,2727.93,2771.68,2725.36,2779.95,116130819,1.13E+11,0.8606,2775.84
300,2013/2/6,2771.91,2775.84,2765.74,2787.46,82779271,88989578113,0.1501,2759.87
300,2013/2/7,2771.53,2759.87,2722.87,2775.97,89978142,95978595584,-0.5753,2771.73
300,2013/2/8,2755.65,2771.73,2747.95,2791.3,77429644,82903631783,0.4297,2737.47
300,2013/2/18,2784.06,2737.47,2731.51,2787.74,76438227,81001366822,-1.2361,2685.61
300,2013/2/19,2735.04,2685.61,2674.34,2740.74,80626431,82460808230,-1.8944,2702.64
300,2013/2/20,2686.09,2702.64,2665.23,2703.1,70019377,73636360656,0.6341,2610.55
300,2013/2/21,2675.74,2610.55,2584.76,2675.74,100657984,1.04E+11,-3.4074,2596.6
300,2013/2/22,2607.65,2596.6,2591.15,2618.48,60204852,65899100176,-0.5344,2604.96
300,2013/2/25,2607.15,2604.96,2590.79,2628.7,53161942,55614493314,0.322,2567.59
300,2013/2/26,2587.38,2567.59,2564.67,2631.09,80003065,83373960556,-1.4346,2594.68
300,2013/2/27,2576.05,2594.68,2569.38,2615.25,63226743,64612274221,1.0551,2673.33
300,2013/2/28,2611.94,2673.33,2594,2673.71,86922595,92235377254,3.0312,2668.84
300,2013/3/1,2671.84,2668.84,2627,2680.85,73343753,80342747703,-0.168,2545.72
300,2013/3/4,2619.42,2545.72,2528.69,2619.57,110619103,1.13E+11,-4.6132,2622.81
300,2013/3/5,2547.89,2622.81,2541.77,2623.17,89661152,92357133815,3.0282,2650.2
300,2013/3/6,2634.87,2650.2,2620.43,2658.14,95829652,95048891279,1.0443,2619.48
300,2013/3/7,2639.78,2619.48,2592.87,2658.97,94082666,96498095994,-1.1592,2606.93
300,2013/3/8,2622.68,2606.93,2601.96,2632.62,59429557,63054592405,-0.4791,2592.37
300,2013/3/11,2600.28,2592.37,2574.17,2611.65,50946436,52460900851,-0.5585,2555.61
300,2013/3/12,2590.39,2555.61,2530.25,2619.51,71935141,71675127580,-1.418,2527.49
300,2013/3/13,2551.73,2527.49,2515.06,2556.77,56430460,56003723639,-1.1003,2534.27
300,2013/3/14,2517.75,2534.27,2514.46,2546.7,47605756,49929775447,0.2683,2539.87
300,2013/3/15,2533.72,2539.87,2504.46,2600.09,81372185,82749877355,0.221,2502.49
300,2013/3/18,2526.08,2502.49,2499.83,2544.62,59812778,63093556699,-1.4717,2525.1
300,2013/3/19,2507.4,2525.1,2491.85,2532.07,54536476,55601011985,0.9035,2610.17
300,2013/3/20,2526.97,2610.17,2526.83,2610.17,90700622,91271022200,3.369,2614.99
300,2013/3/21,2611.58,2614.99,2598.51,2626.54,69552756,71642665537,0.1847,2618.31
300,2013/3/22,2612.26,2618.31,2603.34,2625.53,55647141,55882142445,0.127,2613.1
300,2013/3/25,2628.41,2613.1,2607.61,2641.61,56261402,58004930851,-0.199,2575.05
300,2013/3/26,2601.96,2575.05,2554.97,2607.36,63962961,65306571624,-1.4561,2583.53
300,2013/3/27,2575.73,2583.53,2566.34,2611.94,56906517,58652246310,0.3293,2499.3
300,2013/3/28,2535.99,2499.3,2495.08,2535.99,87578405,84725899121,-3.2603,2495.08
300,2013/3/29,2502.78,2495.08,2482.49,2509.11,52402137,52055540480,-0.1688,2493.19
300,2013/4/1,2486.43,2493.19,2483.73,2507.82,47346022,47159820558,-0.0758,2486.39
300,2013/4/2,2495.84,2486.39,2475,2524.46,55684152,55637391748,-0.2727,2483.55
300,2013/4/3,2493.88,2483.55,2474.93,2507.14,45564221,45156719409,-0.1142,2472.3
300,2013/4/8,2443.24,2472.3,2429.5,2473.31,53296772,55249297714,-0.453,2489.43
300,2013/4/9,2477.29,2489.43,2477.29,2505.29,52389824,54947035592,0.6929,2485.31
300,2013/4/10,2487.98,2485.31,2466.19,2495.57,47504913,51963820632,-0.1655,2477.88
300,2013/4/11,2502.5,2477.88,2476.4,2508.59,42989958,43039949368,-0.299,2462.11
300,2013/4/12,2476.32,2462.11,2460.18,2489.12,39917278,40428047827,-0.6364,2436.82
300,2013/4/15,2453.97,2436.82,2430.15,2461.67,46539734,44084843341,-1.0272,2459.59
300,2013/4/16,2419.51,2459.59,2416.62,2461.05,55280613,53783255198,0.9344,2458.47
300,2013/4/17,2457.88,2458.47,2437.34,2465.2,44692164,46800831850,-0.0455,2464.85
300,2013/4/18,2440.71,2464.85,2434.73,2478.41,42860707,46270137159,0.2595,2533.83
300,2013/4/19,2469.95,2533.83,2469.32,2542.45,75520876,76723675264,2.7985,2530.67
300,2013/4/22,2525.11,2530.67,2518.26,2539.05,62511883,63027024091,-0.1247,2449.47
300,2013/4/23,2532.2,2449.47,2448.2,2532.2,60653982,61576157889,-3.2086,2495.58
300,2013/4/24,2452.78,2495.58,2446.59,2511.2,63050916,62189421706,1.8825,2467.88
300,2013/4/25,2486.86,2467.88,2456.57,2505.48,60557927,59891284466,-1.11,2447.31
300,2013/4/26,2477.72,2447.31,2439.8,2488.58,47123378,46351986661,-0.8335,2449.64
300,2013/5/2,2434.6,2449.64,2423.08,2453.75,47016088,47200448204,0.0952,2492.91
300,2013/5/3,2457.54,2492.91,2457.54,2521.12,62330091,63267042656,1.7664,2525.98
300,2013/5/6,2502.98,2525.98,2500.46,2533.85,60418780,61767951099,1.3266,2529.94
300,2013/5/7,2519.36,2529.94,2507.76,2539.3,54490643,59244949469,0.1568,2542.8
300,2013/5/8,2542.27,2542.8,2531.25,2562.01,59554294,60309148841,0.5083,2527.79
300,2013/5/9,2542.37,2527.79,2507.79,2543.3,60240145,64438292561,-0.5903,2540.84
300,2013/5/10,2519.52,2540.84,2515.16,2546.98,48816728,50896689221,0.5163,2530.77
300,2013/5/13,2542.41,2530.77,2516.73,2547.6,54092147,55155093224,-0.3963,2493.34
300,2013/5/14,2526,2493.34,2479.87,2526.15,54880064,56144573527,-1.479,2506.93
300,2013/5/15,2493.97,2506.93,2491.93,2507.43,44189660,47578585624,0.545,2552.71
300,2013/5/16,2501.12,2552.71,2487.76,2553.06,70796182,76830436307,1.8261,2592.05
300,2013/5/17,2550.45,2592.05,2547.78,2598.71,81850801,83599367908,1.5411,2609.61
300,2013/5/20,2597.15,2609.61,2590.05,2627.62,86337803,94059415836,0.6775,2614.85
300,2013/5/21,2607.39,2614.85,2594.25,2617.4,71505994,75837813846,0.2008,2618.03
300,2013/5/22,2613.41,2618.03,2603.75,2630.07,74191817,78224126421,0.1216,2582.85
300,2013/5/23,2604.93,2582.85,2579.35,2624.08,84825370,81359908175,-1.3438,2597.23
300,2013/5/24,2591.42,2597.23,2572.88,2608.35,60739669,62831235051,0.5567,2599.59
